year,circuit,overtaking_driver_number,overtaken_driver_number,overtaking_acronym,overtaken_acronym,events,clean_events
2024,Sakhir,22,55,TSU,SAI,2,0
2024,Sakhir,22,63,TSU,RUS,2,0
2024,Sakhir,22,77,TSU,BOT,1,0
2024,Sakhir,22,81,TSU,PIA,1,0
2024,Sakhir,23,1,ALB,VER,1,0
2024,Sakhir,23,4,ALB,NOR,1,0
2024,Sakhir,23,11,ALB,PER,2,0
2024,Sakhir,23,14,ALB,ALO,1,0
2024,Sakhir,23,16,ALB,LEC,2,0
2024,Sakhir,23,18,ALB,STR,2,0
2024,Sakhir,23,20,ALB,MAG,1,0
2024,Sakhir,23,22,ALB,TSU,2,0
2024,Sakhir,23,24,ALB,ZHO,1,0
2024,Sakhir,23,27,ALB,HUL,3,0
2024,Sakhir,23,31,ALB,OCO,1,1
2024,Sakhir,23,44,ALB,HAM,1,0
2024,Sakhir,23,55,ALB,SAI,2,0
2024,Sakhir,23,63,ALB,RUS,2,0
2024,Sakhir,23,81,ALB,PIA,1,0
2024,Sakhir,24,2,ZHO,SAR,1,0
2024,Sakhir,24,3,ZHO,RIC,3,0
2024,Sakhir,24,10,ZHO,GAS,2,0
2024,Sakhir,24,11,ZHO,PER,1,0
2024,Sakhir,24,14,ZHO,ALO,3,0
2024,Sakhir,24,18,ZHO,STR,1,0
2024,Sakhir,24,20,ZHO,MAG,3,1
2024,Sakhir,24,22,ZHO,TSU,2,0
2024,Sakhir,24,23,ZHO,ALB,2,0
2024,Sakhir,24,27,ZHO,HUL,1,0
2024,Sakhir,24,31,ZHO,OCO,2,0
2024,Sakhir,24,55,ZHO,SAI,1,0
2024,Sakhir,24,63,ZHO,RUS,1,0
2024,Sakhir,24,77,ZHO,BOT,3,0
2024,Sakhir,27,1,HUL,VER,1,0
2024,Sakhir,27,2,HUL,SAR,1,1
2024,Sakhir,27,3,HUL,RIC,1,0
2024,Sakhir,27,10,HUL,GAS,2,0
2024,Sakhir,27,11,HUL,PER,1,0
2024,Sakhir,27,14,HUL,ALO,1,0
2024,Sakhir,27,16,HUL,LEC,1,0
2024,Sakhir,27,18,HUL,STR,1,0
2024,Sakhir,27,20,HUL,MAG,2,0
2024,Sakhir,27,22,HUL,TSU,1,0
2024,Sakhir,27,23,HUL,ALB,2,0
2024,Sakhir,27,31,HUL,OCO,2,1
2024,Sakhir,27,55,HUL,SAI,1,0
2024,Sakhir,27,63,HUL,RUS,1,0
2024,Sakhir,27,77,HUL,BOT,3,0
2024,Sakhir,31,2,OCO,SAR,3,2
2024,Sakhir,31,3,OCO,RIC,1,0
2024,Sakhir,31,10,OCO,GAS,3,0
2024,Sakhir,31,11,OCO,PER,1,0
2024,Sakhir,31,14,OCO,ALO,1,0
2024,Sakhir,31,18,OCO,STR,2,0
2024,Sakhir,31,23,OCO,ALB,1,0
2024,Sakhir,31,24,OCO,ZHO,2,0
2024,Sakhir,31,27,OCO,HUL,2,0
2024,Sakhir,31,55,OCO,SAI,1,0
2024,Sakhir,31,77,OCO,BOT,2,0
2024,Sakhir,44,1,HAM,VER,1,0
2024,Sakhir,44,3,HAM,RIC,1,0
2024,Sakhir,44,11,HAM,PER,1,0
2024,Sakhir,44,14,HAM,ALO,4,2
2024,Sakhir,44,16,HAM,LEC,2,0
2024,Sakhir,44,22,HAM,TSU,2,0
2024,Sakhir,44,23,HAM,ALB,1,0
2024,Sakhir,44,55,HAM,SAI,1,0
2024,Sakhir,44,63,HAM,RUS,3,0
2024,Sakhir,44,81,HAM,PIA,1,0
2024,Sakhir,55,2,SAI,SAR,1,0
2024,Sakhir,55,3,SAI,RIC,1,0
2024,Sakhir,55,4,SAI,NOR,1,0
2024,Sakhir,55,10,SAI,GAS,1,0
2024,Sakhir,55,11,SAI,PER,1,0
2024,Sakhir,55,14,SAI,ALO,1,0
2024,Sakhir,55,16,SAI,LEC,3,3
2024,Sakhir,55,18,SAI,STR,1,0
2024,Sakhir,55,20,SAI,MAG,1,0
2024,Sakhir,55,22,SAI,TSU,1,0
2024,Sakhir,55,23,SAI,ALB,2,0
2024,Sakhir,55,24,SAI,ZHO,1,0
2024,Sakhir,55,27,SAI,HUL,1,0
2024,Sakhir,55,31,SAI,OCO,1,0
2024,Sakhir,55,44,SAI,HAM,1,0
2024,Sakhir,55,63,SAI,RUS,1,1
2024,Sakhir,55,77,SAI,BOT,1,0
2024,Sakhir,55,81,SAI,PIA,1,0
2024,Sakhir,63,2,RUS,SAR,1,0
2024,Sakhir,63,3,RUS,RIC,1,0
2024,Sakhir,63,4,RUS,NOR,3,0
2024,Sakhir,63,10,RUS,GAS,1,0
2024,Sakhir,63,11,RUS,PER,2,1
2024,Sakhir,63,14,RUS,ALO,2,0
2024,Sakhir,63,16,RUS,LEC,3,2
2024,Sakhir,63,22,RUS,TSU,2,0
2024,Sakhir,63,31,RUS,OCO,1,0
2024,Sakhir,63,44,RUS,HAM,3,0
2024,Sakhir,63,55,RUS,SAI,1,0
2024,Sakhir,63,81,RUS,PIA,3,0
2024,Sakhir,77,1,BOT,VER,1,0
2024,Sakhir,77,3,BOT,RIC,1,0
2024,Sakhir,77,10,BOT,GAS,1,1
2024,Sakhir,77,11,BOT,PER,1,0
2024,Sakhir,77,14,BOT,ALO,1,0
2024,Sakhir,77,16,BOT,LEC,2,0
2024,Sakhir,77,18,BOT,STR,4,1
2024,Sakhir,77,20,BOT,MAG,1,0
2024,Sakhir,77,24,BOT,ZHO,1,0
2024,Sakhir,77,27,BOT,HUL,2,1
2024,Sakhir,77,31,BOT,OCO,1,0
2024,Sakhir,77,55,BOT,SAI,1,0
2024,Sakhir,77,63,BOT,RUS,1,0
2024,Sakhir,81,1,PIA,VER,1,0
2024,Sakhir,81,3,PIA,RIC,1,0
2024,Sakhir,81,4,PIA,NOR,3,2
2024,Sakhir,81,11,PIA,PER,1,0
2024,Sakhir,81,14,PIA,ALO,4,2
2024,Sakhir,81,16,PIA,LEC,2,0
2024,Sakhir,81,22,PIA,TSU,1,0
2024,Sakhir,81,23,PIA,ALB,1,0
2024,Sakhir,81,55,PIA,SAI,1,0
2024,Sakhir,81,63,PIA,RUS,3,0
2024,Shanghai,1,4,VER,NOR,2,2
2024,Shanghai,1,14,VER,ALO,1,1
2024,Shanghai,1,16,VER,LEC,1,1
2024,Shanghai,1,44,VER,HAM,1,1
2024,Shanghai,1,55,VER,SAI,1,1
2024,Shanghai,1,81,VER,PIA,1,0
2024,Shanghai,2,3,SAR,RIC,1,0
2024,Shanghai,2,10,SAR,GAS,3,0
2024,Shanghai,2,14,SAR,ALO,3,1
2024,Shanghai,2,18,SAR,STR,2,0
2024,Shanghai,2,20,SAR,MAG,2,0
2024,Shanghai,2,22,SAR,TSU,3,0
2024,Shanghai,2,23,SAR,ALB,2,0
2024,Shanghai,2,24,SAR,ZHO,3,0
2024,Shanghai,2,27,SAR,HUL,3,1
2024,Shanghai,2,31,SAR,OCO,2,0
2024,Shanghai,2,44,SAR,HAM,2,0
2024,Shanghai,2,63,SAR,RUS,1,0
2024,Shanghai,2,77,SAR,BOT,2,1
2024,Shanghai,3,10,RIC,GAS,1,0
2024,Shanghai,3,14,RIC,ALO,2,0
2024,Shanghai,3,18,RIC,STR,3,0
2024,Shanghai,3,20,RIC,MAG,1,0
2024,Shanghai,3,22,RIC,TSU,1,1
2024,Shanghai,3,23,RIC,ALB,2,1
2024,Shanghai,3,24,RIC,ZHO,1,1
2024,Shanghai,3,27,RIC,HUL,5,1
2024,Shanghai,3,31,RIC,OCO,2,0
2024,Shanghai,3,44,RIC,HAM,1,0
2024,Shanghai,3,63,RIC,RUS,2,1
2024,Shanghai,3,77,RIC,BOT,5,4
2024,Shanghai,4,1,NOR,VER,2,0
2024,Shanghai,4,11,NOR,PER,2,0
2024,Shanghai,4,14,NOR,ALO,1,1
2024,Shanghai,10,2,GAS,SAR,3,0
2024,Shanghai,10,3,GAS,RIC,2,1
2024,Shanghai,10,14,GAS,ALO,1,0
2024,Shanghai,10,18,GAS,STR,2,0
2024,Shanghai,10,20,GAS,MAG,3,0
2024,Shanghai,10,22,GAS,TSU,1,0
2024,Shanghai,10,23,GAS,ALB,2,1
2024,Shanghai,10,24,GAS,ZHO,2,0
2024,Shanghai,10,27,GAS,HUL,2,1
2024,Shanghai,10,31,GAS,OCO,2,0
2024,Shanghai,10,44,GAS,HAM,2,0
2024,Shanghai,10,77,GAS,BOT,2,1
2024,Shanghai,11,1,PER,VER,1,0
2024,Shanghai,11,4,PER,NOR,2,0
2024,Shanghai,11,14,PER,ALO,2,1
2024,Shanghai,11,16,PER,LEC,2,0
2024,Shanghai,11,55,PER,SAI,6,2
2024,Shanghai,11,81,PER,PIA,1,0
2024,Shanghai,14,2,ALO,SAR,2,0
2024,Shanghai,14,3,ALO,RIC,1,0
2024,Shanghai,14,4,ALO,NOR,1,1
2024,Shanghai,14,11,ALO,PER,1,1
2024,Shanghai,14,16,ALO,LEC,1,0
2024,Shanghai,14,20,ALO,MAG,1,1
2024,Shanghai,14,23,ALO,ALB,1,0
2024,Shanghai,14,27,ALO,HUL,1,0
2024,Shanghai,14,31,ALO,OCO,1,0
2024,Shanghai,14,44,ALO,HAM,1,0
2024,Shanghai,14,55,ALO,SAI,4,0
2024,Shanghai,14,63,ALO,RUS,1,0
2024,Shanghai,14,81,ALO,PIA,3,0
2024,Shanghai,16,1,LEC,VER,1,0
2024,Shanghai,16,4,LEC,NOR,1,0
2024,Shanghai,16,11,LEC,PER,2,0
2024,Shanghai,16,14,LEC,ALO,3,0
2024,Shanghai,16,27,LEC,HUL,1,1
2024,Shanghai,16,55,LEC,SAI,1,1
2024,Shanghai,16,63,LEC,RUS,2,2
2024,Shanghai,16,81,LEC,PIA,1,1
2024,Shanghai,18,2,STR,SAR,2,0
2024,Shanghai,18,3,STR,RIC,3,0
2024,Shanghai,18,10,STR,GAS,2,0
2024,Shanghai,18,14,STR,ALO,1,0
2024,Shanghai,18,20,STR,MAG,5,1
2024,Shanghai,18,22,STR,TSU,2,0
2024,Shanghai,18,27,STR,HUL,4,3
2024,Shanghai,18,31,STR,OCO,2,1
2024,Shanghai,18,55,STR,SAI,1,0
2024,Shanghai,18,77,STR,BOT,2,2
2024,Shanghai,18,81,STR,PIA,1,0
2024,Shanghai,20,2,MAG,SAR,2,0
2024,Shanghai,20,3,MAG,RIC,2,0
2024,Shanghai,20,10,MAG,GAS,3,0
2024,Shanghai,20,14,MAG,ALO,2,0
2024,Shanghai,20,18,MAG,STR,6,0
2024,Shanghai,20,22,MAG,TSU,3,0
2024,Shanghai,20,23,MAG,ALB,3,0
2024,Shanghai,20,24,MAG,ZHO,9,6
2024,Shanghai,20,27,MAG,HUL,1,0
2024,Shanghai,20,31,MAG,OCO,1,0
2024,Shanghai,20,44,MAG,HAM,2,1
2024,Shanghai,20,63,MAG,RUS,3,1
2024,Shanghai,20,77,MAG,BOT,3,1
2024,Shanghai,20,81,MAG,PIA,1,0
2024,Shanghai,22,2,TSU,SAR,2,0
2024,Shanghai,22,3,TSU,RIC,1,0
2024,Shanghai,22,10,TSU,GAS,1,0
2024,Shanghai,22,18,TSU,STR,2,0
2024,Shanghai,22,20,TSU,MAG,3,0
2024,Shanghai,22,23,TSU,ALB,5,3
2024,Shanghai,22,24,TSU,ZHO,1,0
2024,Shanghai,22,31,TSU,OCO,1,0
2024,Shanghai,22,44,TSU,HAM,4,2
2024,Shanghai,22,77,TSU,BOT,1,1
2024,Shanghai,23,2,ALB,SAR,2,0
2024,Shanghai,23,3,ALB,RIC,2,1
2024,Shanghai,23,10,ALB,GAS,2,1
2024,Shanghai,23,14,ALB,ALO,2,0
2024,Shanghai,23,18,ALB,STR,1,0
2024,Shanghai,23,20,ALB,MAG,3,0
2024,Shanghai,23,22,ALB,TSU,4,2
2024,Shanghai,23,27,ALB,HUL,3,2
2024,Shanghai,23,44,ALB,HAM,1,0
2024,Shanghai,23,77,ALB,BOT,1,1
2024,Shanghai,24,2,ZHO,SAR,3,0
2024,Shanghai,24,3,ZHO,RIC,2,0
2024,Shanghai,24,10,ZHO,GAS,3,0
2024,Shanghai,24,14,ZHO,ALO,1,0
2024,Shanghai,24,18,ZHO,STR,1,0
2024,Shanghai,24,20,ZHO,MAG,10,4
2024,Shanghai,24,22,ZHO,TSU,1,0
2024,Shanghai,24,44,ZHO,HAM,1,0
2024,Shanghai,24,77,ZHO,BOT,2,1
2024,Shanghai,27,2,HUL,SAR,2,0
2024,Shanghai,27,3,HUL,RIC,4,0
2024,Shanghai,27,10,HUL,GAS,2,0
2024,Shanghai,27,14,HUL,ALO,2,1
2024,Shanghai,27,16,HUL,LEC,1,1
2024,Shanghai,27,18,HUL,STR,3,1
2024,Shanghai,27,20,HUL,MAG,1,1
2024,Shanghai,27,23,HUL,ALB,2,1
2024,Shanghai,27,31,HUL,OCO,2,0
2024,Shanghai,27,44,HUL,HAM,2,0
2024,Shanghai,27,55,HUL,SAI,3,1
2024,Shanghai,27,63,HUL,RUS,1,1
2024,Shanghai,27,77,HUL,BOT,1,0
2024,Shanghai,31,2,OCO,SAR,2,0
2024,Shanghai,31,3,OCO,RIC,3,1
2024,Shanghai,31,10,OCO,GAS,3,1
2024,Shanghai,31,14,OCO,ALO,2,0
2024,Shanghai,31,18,OCO,STR,4,1
2024,Shanghai,31,20,OCO,MAG,1,0
2024,Shanghai,31,22,OCO,TSU,1,0
2024,Shanghai,31,27,OCO,HUL,3,1
2024,Shanghai,31,77,OCO,BOT,1,1
2024,Shanghai,44,2,HAM,SAR,2,0
2024,Shanghai,44,3,HAM,RIC,2,0
2024,Shanghai,44,4,HAM,NOR,1,1
2024,Shanghai,44,10,HAM,GAS,3,0
2024,Shanghai,44,14,HAM,ALO,1,0
2024,Shanghai,44,18,HAM,STR,1,0
2024,Shanghai,44,20,HAM,MAG,3,2
2024,Shanghai,44,22,HAM,TSU,4,2
2024,Shanghai,44,23,HAM,ALB,2,1
2024,Shanghai,44,24,HAM,ZHO,2,1
2024,Shanghai,44,27,HAM,HUL,3,0
2024,Shanghai,44,31,HAM,OCO,1,0
2024,Shanghai,44,77,HAM,BOT,1,1
2024,Shanghai,55,1,SAI,VER,1,1
2024,Shanghai,55,4,SAI,NOR,1,0
2024,Shanghai,55,11,SAI,PER,5,2
2024,Shanghai,55,14,SAI,ALO,6,1
2024,Shanghai,55,18,SAI,STR,1,0
2024,Shanghai,55,27,SAI,HUL,3,2
2024,Shanghai,55,63,SAI,RUS,2,0
2024,Shanghai,55,81,SAI,PIA,2,0
2024,Shanghai,63,2,RUS,SAR,1,0
2024,Shanghai,63,3,RUS,RIC,2,1
2024,Shanghai,63,14,RUS,ALO,3,0
2024,Shanghai,63,16,RUS,LEC,2,1
2024,Shanghai,63,20,RUS,MAG,3,2
2024,Shanghai,63,24,RUS,ZHO,1,1
2024,Shanghai,63,27,RUS,HUL,1,0
2024,Shanghai,63,55,RUS,SAI,2,0
2024,Shanghai,63,77,RUS,BOT,3,3
2024,Shanghai,63,81,RUS,PIA,2,0
2024,Shanghai,77,2,BOT,SAR,1,0
2024,Shanghai,77,3,BOT,RIC,3,2
2024,Shanghai,77,10,BOT,GAS,1,0
2024,Shanghai,77,18,BOT,STR,1,1
2024,Shanghai,77,20,BOT,MAG,1,0
2024,Shanghai,77,27,BOT,HUL,1,1
2024,Shanghai,77,63,BOT,RUS,2,2
2024,Shanghai,77,81,BOT,PIA,1,0
2024,Shanghai,81,1,PIA,VER,1,0
2024,Shanghai,81,11,PIA,PER,1,0
2024,Shanghai,81,14,PIA,ALO,4,0
2024,Shanghai,81,18,PIA,STR,1,1
2024,Shanghai,81,20,PIA,MAG,1,0
2024,Shanghai,81,55,PIA,SAI,1,0
2024,Shanghai,81,63,PIA,RUS,1,0
2024,Shanghai,81,77,PIA,BOT,1,1
2024,Silverstone,1,4,VER,NOR,3,3
2024,Silverstone,1,55,VER,SAI,1,0
2024,Silverstone,1,63,VER,RUS,1,0
2024,Silverstone,1,81,VER,PIA,2,1
2024,Silverstone,2,3,SAR,RIC,1,0
2024,Silverstone,2,16,SAR,LEC,1,0
2024,Silverstone,2,18,SAR,STR,1,0
2024,Silverstone,2,20,SAR,MAG,2,1
2024,Silverstone,2,22,SAR,TSU,1,1
2024,Silverstone,2,23,SAR,ALB,1,1
2024,Silverstone,2,27,SAR,HUL,1,0
2024,Silverstone,2,63,SAR,RUS,1,1
2024,Silverstone,3,11,RIC,PER,1,0
2024,Silverstone,3,16,RIC,LEC,1,0
2024,Silverstone,3,24,RIC,ZHO,3,3
2024,Silverstone,3,63,RIC,RUS,1,1
2024,Silverstone,4,1,NOR,VER,2,2
2024,Silverstone,4,44,NOR,HAM,1,1
2024,Silverstone,4,63,NOR,RUS,1,1
2024,Silverstone,4,81,NOR,PIA,1,0
2024,Silverstone,11,3,PER,RIC,1,1
2024,Silverstone,11,10,PER,GAS,1,0
2024,Silverstone,11,16,PER,LEC,1,0
2024,Silverstone,11,24,PER,ZHO,1,1
2024,Silverstone,11,31,PER,OCO,2,1
2024,Silverstone,11,63,PER,RUS,1,1
2024,Silverstone,11,77,PER,BOT,1,1
2024,Silverstone,14,16,ALO,LEC,1,0
2024,Silverstone,14,18,ALO,STR,2,1
2024,Silverstone,14,23,ALO,ALB,1,1
2024,Silverstone,14,27,ALO,HUL,1,0
2024,Silverstone,14,63,ALO,RUS,1,1
2024,Silverstone,16,11,LEC,PER,1,0
2024,Silverstone,16,14,LEC,ALO,1,0
2024,Silverstone,16,18,LEC,STR,1,1
2024,Silverstone,16,23,LEC,ALB,1,1
2024,Silverstone,16,27,LEC,HUL,1,0
2024,Silverstone,16,63,LEC,RUS,1,1
2024,Silverstone,16,77,LEC,BOT,1,1
2024,Silverstone,18,2,STR,SAR,1,0
2024,Silverstone,18,14,STR,ALO,2,0
2024,Silverstone,18,20,STR,MAG,1,0
2024,Silverstone,18,22,STR,TSU,1,0
2024,Silverstone,18,23,STR,ALB,1,0
2024,Silverstone,18,27,STR,HUL,1,0
2024,Silverstone,18,63,STR,RUS,1,1
2024,Silverstone,20,2,MAG,SAR,2,1
2024,Silverstone,20,3,MAG,RIC,1,1
2024,Silverstone,20,16,MAG,LEC,1,0
2024,Silverstone,20,18,MAG,STR,1,0
2024,Silverstone,20,24,MAG,ZHO,1,1
2024,Silverstone,20,27,MAG,HUL,1,0
2024,Silverstone,20,31,MAG,OCO,1,1
2024,Silverstone,20,63,MAG,RUS,1,1
2024,Silverstone,20,77,MAG,BOT,1,1
2024,Silverstone,22,2,TSU,SAR,2,2
2024,Silverstone,22,16,TSU,LEC,1,0
2024,Silverstone,22,18,TSU,STR,1,0
2024,Silverstone,22,23,TSU,ALB,1,1
2024,Silverstone,22,27,TSU,HUL,1,0
2024,Silverstone,22,63,TSU,RUS,1,1
2024,Silverstone,23,2,ALB,SAR,1,1
2024,Silverstone,23,16,ALB,LEC,1,0
2024,Silverstone,23,18,ALB,STR,1,0
2024,Silverstone,23,22,ALB,TSU,1,1
2024,Silverstone,23,27,ALB,HUL,1,0
2024,Silverstone,23,63,ALB,RUS,1,1
2024,Silverstone,24,3,ZHO,RIC,2,2
2024,Silverstone,24,63,ZHO,RUS,1,1
2024,Silverstone,27,2,HUL,SAR,1,0
2024,Silverstone,27,14,HUL,ALO,1,0
2024,Silverstone,27,16,HUL,LEC,1,0
2024,Silverstone,27,18,HUL,STR,1,1
2024,Silverstone,27,20,HUL,MAG,1,0
2024,Silverstone,27,22,HUL,TSU,1,0
2024,Silverstone,27,23,HUL,ALB,1,0
2024,Silverstone,27,63,HUL,RUS,1,1
2024,Silverstone,31,11,OCO,PER,2,0
2024,Silverstone,31,20,OCO,MAG,1,1
2024,Silverstone,31,24,OCO,ZHO,1,1
2024,Silverstone,31,63,OCO,RUS,1,1
2024,Silverstone,31,77,OCO,BOT,1,1
2024,Silverstone,44,4,HAM,NOR,1,0
2024,Silverstone,44,55,HAM,SAI,1,0
2024,Silverstone,44,63,HAM,RUS,1,1
2024,Silverstone,44,81,HAM,PIA,1,0
2024,Silverstone,55,1,SAI,VER,1,0
2024,Silverstone,55,27,SAI,HUL,1,1
2024,Silverstone,55,44,SAI,HAM,1,0
2024,Silverstone,55,63,SAI,RUS,2,1
2024,Silverstone,55,81,SAI,PIA,2,0
2024,Silverstone,63,81,RUS,PIA,1,0
2024,Silverstone,77,11,BOT,PER,1,0
2024,Silverstone,77,16,BOT,LEC,1,1
2024,Silverstone,77,24,BOT,ZHO,1,1
2024,Silverstone,77,31,BOT,OCO,1,1
2024,Silverstone,77,63,BOT,RUS,1,1
2024,Silverstone,81,1,PIA,VER,2,2
2024,Silverstone,81,4,PIA,NOR,1,0
2024,Silverstone,81,44,PIA,HAM,1,0
2024,Silverstone,81,55,PIA,SAI,2,0
2024,Silverstone,81,63,PIA,RUS,1,1
2024,Singapore,1,16,VER,LEC,1,0
2024,Singapore,1,81,VER,PIA,1,0
2024,Singapore,3,10,RIC,GAS,2,2
2024,Singapore,3,14,RIC,ALO,1,0
2024,Singapore,3,16,RIC,LEC,1,0
2024,Singapore,3,18,RIC,STR,1,0
2024,Singapore,3,20,RIC,MAG,2,1
2024,Singapore,3,22,RIC,TSU,1,0
2024,Singapore,3,23,RIC,ALB,2,2
2024,Singapore,3,24,RIC,ZHO,1,1
2024,Singapore,3,31,RIC,OCO,1,0
2024,Singapore,3,77,RIC,BOT,1,1
2024,Singapore,10,3,GAS,RIC,3,0
2024,Singapore,10,11,GAS,PER,1,0
2024,Singapore,10,14,GAS,ALO,2,0
2024,Singapore,10,16,GAS,LEC,1,0
2024,Singapore,10,18,GAS,STR,2,1
2024,Singapore,10,20,GAS,MAG,2,1
2024,Singapore,10,22,GAS,TSU,1,0
2024,Singapore,10,23,GAS,ALB,1,0
2024,Singapore,10,24,GAS,ZHO,1,1
2024,Singapore,10,27,GAS,HUL,1,0
2024,Singapore,10,31,GAS,OCO,1,0
2024,Singapore,10,43,GAS,COL,2,1
2024,Singapore,10,55,GAS,SAI,1,0
2024,Singapore,11,10,PER,GAS,1,1
2024,Singapore,11,14,PER,ALO,2,0
2024,Singapore,11,16,PER,LEC,1,0
2024,Singapore,11,22,PER,TSU,2,1
2024,Singapore,11,23,PER,ALB,1,0
2024,Singapore,11,31,PER,OCO,1,0
2024,Singapore,11,43,PER,COL,1,0
2024,Singapore,11,44,PER,HAM,1,0
2024,Singapore,11,55,PER,SAI,1,1
2024,Singapore,11,63,PER,RUS,1,0
2024,Singapore,14,3,ALO,RIC,1,0
2024,Singapore,14,10,ALO,GAS,2,1
2024,Singapore,14,11,ALO,PER,2,0
2024,Singapore,14,16,ALO,LEC,1,0
2024,Singapore,14,18,ALO,STR,1,0
2024,Singapore,14,20,ALO,MAG,2,1
2024,Singapore,14,22,ALO,TSU,2,0
2024,Singapore,14,23,ALO,ALB,1,0
2024,Singapore,14,24,ALO,ZHO,1,0
2024,Singapore,14,27,ALO,HUL,1,0
2024,Singapore,14,31,ALO,OCO,2,0
2024,Singapore,14,43,ALO,COL,2,0
2024,Singapore,14,44,ALO,HAM,1,0
2024,Singapore,14,55,ALO,SAI,1,0
2024,Singapore,14,77,ALO,BOT,1,0
2024,Singapore,16,1,LEC,VER,1,0
2024,Singapore,16,3,LEC,RIC,1,0
2024,Singapore,16,10,LEC,GAS,1,0
2024,Singapore,16,11,LEC,PER,1,0
2024,Singapore,16,14,LEC,ALO,2,1
2024,Singapore,16,18,LEC,STR,1,0
2024,Singapore,16,20,LEC,MAG,1,0
2024,Singapore,16,22,LEC,TSU,2,0
2024,Singapore,16,23,LEC,ALB,1,0
2024,Singapore,16,24,LEC,ZHO,1,0
2024,Singapore,16,27,LEC,HUL,1,1
2024,Singapore,16,31,LEC,OCO,1,0
2024,Singapore,16,43,LEC,COL,1,0
2024,Singapore,16,44,LEC,HAM,2,1
2024,Singapore,16,55,LEC,SAI,2,1
2024,Singapore,16,63,LEC,RUS,1,0
2024,Singapore,16,77,LEC,BOT,1,0
2024,Singapore,18,3,STR,RIC,2,1
2024,Singapore,18,10,STR,GAS,2,1
2024,Singapore,18,14,STR,ALO,1,0
2024,Singapore,18,16,STR,LEC,1,0
2024,Singapore,18,20,STR,MAG,1,1
2024,Singapore,18,23,STR,ALB,1,0
2024,Singapore,18,24,STR,ZHO,1,0
2024,Singapore,18,55,STR,SAI,1,0
2024,Singapore,18,77,STR,BOT,1,0
2024,Singapore,20,3,MAG,RIC,1,1
2024,Singapore,20,10,MAG,GAS,1,0
2024,Singapore,20,14,MAG,ALO,2,0
2024,Singapore,20,16,MAG,LEC,1,0
2024,Singapore,20,23,MAG,ALB,2,1
2024,Singapore,20,24,MAG,ZHO,1,0
2024,Singapore,20,44,MAG,HAM,1,0
2024,Singapore,20,55,MAG,SAI,1,0
2024,Singapore,20,77,MAG,BOT,1,0
2024,Singapore,22,3,TSU,RIC,1,1
2024,Singapore,22,10,TSU,GAS,1,1
2024,Singapore,22,11,TSU,PER,1,0
2024,Singapore,22,14,TSU,ALO,2,0
2024,Singapore,22,16,TSU,LEC,1,0
2024,Singapore,22,23,TSU,ALB,1,0
2024,Singapore,22,24,TSU,ZHO,1,0
2024,Singapore,22,27,TSU,HUL,1,0
2024,Singapore,22,43,TSU,COL,1,0
2024,Singapore,22,44,TSU,HAM,2,1
2024,Singapore,22,55,TSU,SAI,1,0
2024,Singapore,23,3,ALB,RIC,1,1
2024,Singapore,23,14,ALB,ALO,1,0
2024,Singapore,23,16,ALB,LEC,1,0
2024,Singapore,23,20,ALB,MAG,1,1
2024,Singapore,23,22,ALB,TSU,1,0
2024,Singapore,23,55,ALB,SAI,2,0
2024,Singapore,24,3,ZHO,RIC,2,0
2024,Singapore,24,10,ZHO,GAS,2,1
2024,Singapore,24,14,ZHO,ALO,1,0
2024,Singapore,24,16,ZHO,LEC,1,0
2024,Singapore,24,18,ZHO,STR,1,0
2024,Singapore,24,20,ZHO,MAG,2,1
2024,Singapore,24,22,ZHO,TSU,1,0
2024,Singapore,24,23,ZHO,ALB,1,0
2024,Singapore,24,31,ZHO,OCO,1,0
2024,Singapore,24,55,ZHO,SAI,1,0
2024,Singapore,24,77,ZHO,BOT,1,1
2024,Singapore,27,10,HUL,GAS,1,0
2024,Singapore,27,22,HUL,TSU,1,0
2024,Singapore,27,44,HUL,HAM,1,0
2024,Singapore,27,63,HUL,RUS,1,0
2024,Singapore,27,81,HUL,PIA,1,1
2024,Singapore,31,3,OCO,RIC,1,1
2024,Singapore,31,10,OCO,GAS,1,0
2024,Singapore,31,11,OCO,PER,1,0
2024,Singapore,31,14,OCO,ALO,2,0
2024,Singapore,31,16,OCO,LEC,1,0
2024,Singapore,31,20,OCO,MAG,1,0
2024,Singapore,31,23,OCO,ALB,1,0
2024,Singapore,31,24,OCO,ZHO,1,0
2024,Singapore,31,44,OCO,HAM,1,0
2024,Singapore,31,55,OCO,SAI,1,0
2024,Singapore,31,77,OCO,BOT,1,0
2024,Singapore,43,10,COL,GAS,2,2
2024,Singapore,43,14,COL,ALO,1,0
2024,Singapore,43,22,COL,TSU,2,0
2024,Singapore,43,44,COL,HAM,1,0
2024,Singapore,43,55,COL,SAI,1,0
2024,Singapore,43,63,COL,RUS,1,0
2024,Singapore,44,11,HAM,PER,1,0
2024,Singapore,44,14,HAM,ALO,1,0
2024,Singapore,44,16,HAM,LEC,1,0
2024,Singapore,44,20,HAM,MAG,1,1
2024,Singapore,44,22,HAM,TSU,2,2
2024,Singapore,44,27,HAM,HUL,1,0
2024,Singapore,44,31,HAM,OCO,1,1
2024,Singapore,44,43,HAM,COL,1,0
2024,Singapore,44,81,HAM,PIA,1,0
2024,Singapore,55,10,SAI,GAS,1,1
2024,Singapore,55,11,SAI,PER,1,0
2024,Singapore,55,14,SAI,ALO,1,0
